survey	id	sentence_nr	context_en	context_ru	sentence_en	sentence_ru	translat_original	translit_morph	gloss	translation	target_verb	target_trans	form_label	exp	given	comments	speaker	idiom	language	gender	birthyear	date
pfq	476	11	[Do you know what happened to me once when I was a child? (Note: the speaker was, however, old enough to remember the incident.)]	[Знаете что однажды со мной случилось в детстве? Очень хорошо помню.]	I WALK in the forest. Suddenly I STEP on a snake. It BITE me in the leg. I TAKE a stone and THROW (it) at the snake. It DIE. 	ХОДИТЬ по лесу. Вдруг НАСТУПАТЬ на змею. Она КУСАТЬ в ногу. Я БРАТЬ камень и БРОСАТЬ (его) в змею. Она УМИРАТЬ. 	Гьербигьи денни бихи коди гьинц1оло шами гьегел ъо.	herbihi denni biχi kodi hincʼolo šami hegel ʔo.			брать	biχi 	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	477	11	[Do you know what happened to me once when I was a child? (Note: the speaker was, however, old enough to remember the incident.)]	[Знаете что однажды со мной случилось в детстве? Очень хорошо помню.]	I WALK in the forest. Suddenly I STEP on a snake. It BITE me in the leg. I TAKE a stone and THROW (it) at the snake. It DIE. 	ХОДИТЬ по лесу. Вдруг НАСТУПАТЬ на змею. Она КУСАТЬ в ногу. Я БРАТЬ камень и БРОСАТЬ (его) в змею. Она УМИРАТЬ. 	Гьербигьи денни бихи коди гьинц1оло шами гьегел ъо.	herbihi denni biχi kodi hincʼolo šami hegel ʔo.			бросать	šami	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	478	11	[Do you know what happened to me once when I was a child? (Note: the speaker was, however, old enough to remember the incident.)]	[Знаете что однажды со мной случилось в детстве? Очень хорошо помню.]	I WALK in the forest. Suddenly I STEP on a snake. It BITE me in the leg. I TAKE a stone and THROW (it) at the snake. It DIE. 	ХОДИТЬ по лесу. Вдруг НАСТУПАТЬ на змею. Она КУСАТЬ в ногу. Я БРАТЬ камень и БРОСАТЬ (его) в змею. Она УМИРАТЬ. 	Гьербигьи берка бич1о.	herbihi berka bičʼo.			умирать	bičʼo	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	479	12	[This happened to me just an hour ago.]	[Это случилось со мной только час назад.]	I SIT under a tree, when an apple FALL on my head. (Or, if more natural: While I SIT under a tree, an apple FALL on my head.)	Когда я CИДЕТЬ под деревом, на мою голову ПАДАТЬ яблоко.	Ден решукьи гьойк1ор бигъи дир мияруъа гьиъа бахо инчи.	den rešuƛʼi hojk’or biʁi dir mijaruʔa hiʔa baχo inči.			сидеть	biʁi 	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	480	12	[This happened to me just an hour ago.]	[Это случилось со мной только час назад.]	I SIT under a tree, when an apple FALL on my head. (Or, if more natural: While I SIT under a tree, an apple FALL on my head.)	Когда я CИДЕТЬ под деревом, на мою голову ПАДАТЬ яблоко.	Ден решукьи гьойк1ор бигъи дир мияруъа гьиъа бахо инчи.	den rešuƛʼi hojk’or biʁi dir mijaruʔa hiʔa baχo inči.			падать	baχo	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	481	13	[Do you know what happened to me once when I was a child? (Note: the speaker was, however, old enough to remember the incident.)]	[Знаете что однажды со мной случилось в детстве. Очень хорошо помню.]	I SIT under a tree, when an apple FALL on my head. (Or, if more natural: When I SIT under a tree, an apple FALL on my head.)	Когда я CИДЕТЬ под деревом, на мою голову ПАДАТЬ яблоко.	Ден мич1иригьи, ден решукьи гьикьу гьойк1ой йигъи гьербигьи диъа миярулъи бахо инчи.	den mičʼirihi, den rešuƛʼi hiƛʼu hojk’oj jiʁi herbihi diʔa mijaruɬi baχo inči. 			сидеть	jiʁi	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	482	13	[Do you know what happened to me once when I was a child? (Note: the speaker was, however, old enough to remember the incident.)]	[Знаете что однажды со мной случилось в детстве. Очень хорошо помню.]	I SIT under a tree, when an apple FALL on my head. (Or, if more natural: When I SIT under a tree, an apple FALL on my head.)	Когда я CИДЕТЬ под деревом, на мою голову ПАДАТЬ яблоко.	Ден мич1иригьи, ден решукьи гьикьу гьойк1ой йигъи гьербигьи диъа миярулъи бахо инчи.	den mičʼirihi, den rešuƛʼi hiƛʼu hojk’oj jiʁi herbihi diʔa mijaruɬi baχo inči. 			падать	baχo	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	483	14	[It is morning. A wakes up, looks out of the window and sees that the coutyard (or the street) is wet.]	[Утром просыпаетесь, смотрите из окна и видите как во дворе или на улице мокро.]	A: It RAIN during the night.	А: Ночью дождь ИДТИ. 	Лъакьу ц1а релъий илъиха.	ɬaƛʼu cʼa reɬij iɬiχa.			(дождь) идти	reɬij	perfect	not p	perfect		2	Zilo	Andi	F		2016
pfq	484	14	[It is morning. A wakes up, looks out of the window and sees that the coutyard (or the street) is wet.]	[Утром просыпаетесь, смотрите из окна и видите как во дворе или на улице мокро.]	A: It RAIN during the night.	А: Ночью дождь ИДТИ. 	Лъакьу ц1а релъийхоб.	ɬaƛʼu cʼa reɬijχob. 			(дождь) идти						2	Zilo	Andi	F		2016
pfq	485	15	[Question: You MEET my sister (at any time in your life up to now)?]	[Вопрос: Вы ВСТРЕЧАТЬСЯ с моей сестрой (в какой-то момент)?]	Answer: Yes, I MEET her several times.	Ответ: Да, мы с ней ВСТРЕЧАТЬСЯ несколько раз.	Гьу, ищил гьейлойгу чомц1уло сонсойо гьаъо.	hu, išːil hejlojgu čomcʼulo sonsojo haʔo.			встречаться	haʔo	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	486	16	[A question asked at 9 o’clock A.M.: Why do you look so tired?]	[Вопрос задан в 9 утра: Почему так устало выглядите?]	Answer: I WAKE UP at 4 o’clock this morning (or: today).	Ответ: ПРОСЫПАТЬСЯ в 4 сегодня утром.	Ден оходоро боъогул ъа жегьал йич1и.	den oχodoro boʔogul ʔa žehal jičʼi.			просыпаться	jičʼi	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	487	17	[A question asked at 3 o’clock P.M.: Why do you look so tired?]	[Вопрос задан в 3 днем: Почему так устало выглядите?]	Answer: I WAKE UP at 4 o’clock today.	Ответ: ПРОСЫПАТЬСЯ в 4 сегодня.	Ден йич1и боъогул ъа жегьал.	den jičʼi boʔogul ʔa žehal.			просыпаться	jičʼi	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	488	18	[A question asked at 9 o’clock A.M.: Why do you look so tired?]	[Вопрос задан в 9 утра: Почему так устало выглядите?]	Answer: I NOT SLEEP well during the night.	Ответ: Я НЕ СПАТЬ хорошо ночью.	Ден кьихонсу лъакьу шуй.	den ƛʼiχonsu ɬaƛʼu šuj. 			не спать	ƛʼiχonsu 	aorist	not p	not p	negative	2	Zilo	Andi	F		2016
pfq	489	19	[A question asked at 3 o’clock P.M.: Why do you look so tired?]	[Вопрос задан в 3 днем: Почему так устало выглядите?]	Answer: I NOT SLEEP well during the night.	Ответ: Я НЕ СПАТЬ хорошо ночью.	Ден лъакьу шуй кьихонсуроди.	den ɬaʟːʼu šuj ƛʼiχonsurodi.			не спать	ƛʼiχonsurodi	aorist	not p	not p	negative-interrogative	2	Zilo	Andi	F		2016
pfq	490	20	[A has got his wages and says:]	[А получил зарплату и говорит:]	I GET my wages today, so I can now BUY you a beer.	Сегодня ПОЛУЧАТЬ зарплату, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.  	Джегьал харджило биъо дий денни биссий бохия даноло пивало.	žehal χaržilo biʔo dij denni bissij boχija danolo piwalo.			получать	biʔo	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	491	20	[A has got his wages and says:]	[А получил зарплату и говорит:]	I GET my wages today, so I can now BUY you a beer.	Сегодня ПОЛУЧАТЬ зарплату, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.  	Джегьал харджило биъо дий денни биссий бохия даноло пивало.	žehal χaržilo biʔo dij denni bissij boχija danolo piwalo.			покупать/угощать	boχija	future	present	other		2	Zilo	Andi	F		2016
pfq	492	21			I GET my wages yesterday, so I can now BUY you a beer.	Я ПОЛУЧАТЬ зарплату вчера, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.	Лъакьу дий харджило биъо, денни биссий бохия даноло пивало.	ɬaƛʼu dij χaržilo biʔo, denni bissij boχija danolo piwalo.			получать	biʔo	aorist	not p	not p		2	Zilo	Andi	F		2016
pfq	493	21			I GET my wages yesterday, so I can now BUY you a beer.	Я ПОЛУЧАТЬ зарплату вчера, так что сейчас могу вас ПОКУПАТЬ/УГОЩАТЬ пивом.	Лъакьу дий харджило биъо, денни биссий бохия даноло пивало.	ɬaƛʼu dij χaržilo biʔo, denni bissij boχija danolo piwalo.			покупать/угощать	boχija	future	present	other		2	Zilo	Andi	F		2016
pfq	494	22	[Note: These sentences do not necessarily imply the passive voice though BE BORN happens to be formally a passive in English. Treat it as a single lexical unit.]		A: When you BE BORN? – B: I BE BORN on the first of June 1950.	А: Когда вы РОЖДАТЬСЯ. – В: Я РОЖДАТЬСЯ первого июня 1950 года.	Мен ибзаман джидиб?	men ibzaman džidib?			рождаться	džidib	participle	resultative/passive	other		2	Zilo	Andi	F		2016
pfq	495	22	[Note: These sentences do not necessarily imply the passive voice though BE BORN happens to be formally a passive in English. Treat it as a single lexical unit.]		A: When you BE BORN? – B: I BE BORN on the first of June 1950.	А: Когда вы РОЖДАТЬСЯ. – В: Я РОЖДАТЬСЯ первого июня 1950 года.	Ден джиди эсседуси йюнъа озору гьоч1о бешену иштуц1олдеб решинъа.	den džidi essedusi ijunʔa ozoru hočʼo bešenu ištucʼoldeb rešinʔa.			рождаться	džidi	aorist	resultative/passive	not p		2	Zilo	Andi	F		2016
pfq	496	23	[A guide presenting his home town to tourists. Note: This sentence does necessarily imply the passive voice, unless it really is the most natural way of expressing this sentence in L.]	[Гид показывает свой город туристам.]	Our town BE FOUNDED in 1550.	Наш город СОЗДАТЬ в 1550 году.	Ишиб городи джиди озуру иштубешену иштуц1олдеб решинъа.	išib gorodi džidi ozuru ištubešenu ištucʼoldeb rešinʔa. 			создать	džidi	aorist	resultative/passive	not p		2	Zilo	Andi	F		2016
